Order ID,OrderDate,Gender,Phone,City,State,Product,Category,Customer Segment,Sales Channel,Quantity,Unit Price,Discount,Revenue,Cost,Profit,Payment,Salesperson,Order Status,Customer Rating,Delivery Days,Returned,Customer Satisfaction
ORD10983,11/02/2025,Female,7014846368,Coimbatore,Tamil Nadu,Webcam,Accessories,Enterprise,Online,1,3500,20,2800,2873.8,-73.8,Cash,Anitha,Cancelled,1,8,Yes,3
ORD10984,21/10/2026,Other,7495711833,Mumbai,Maharashtra,Keyboard,Accessories,Consumer,Online,2,1800,0,3600,2905.01,694.99,Debit Card,Divya,Returned,,11,Yes,2.2
ORD10985,05/12/2026,Other,6494651996,Chennai,Tamil Nadu,Mouse,Accessories,Corporate,Direct Sales,7,900,8,5796,4030.96,1765.04,UPI,Karthik,Pending,1,4,Yes,2.4
ORD10986,24/02/2025,Male,6484083992,Coimbatore,Tamil Nadu,Smartphone,Electronics,SMB,Direct Sales,8,32000,20,204800,199281.63,5518.37,UPI,Karthik,Pending,1,2,Yes,3.3
ORD10987,30/09/2026,Male,7261054900,Kochi,Kerala,Printer,Office Equipment,Corporate,Direct Sales,8,12000,3,93120,64080.8,29039.2,Net Banking,Sneha,Pending,5,1,Yes,3.4
ORD10988,16/10/2025,Female,6097536258,Kochi,Kerala,Headset,Accessories,Enterprise,Retail Store,2,2200,3,4268,3535.16,732.84,Debit Card,Arun,Cancelled,2,3,No,3.1
ORD10989,25/12/2025,Other,9161023975,Madurai,Tamil Nadu,Laptop,Electronics,Consumer,Retail Store,4,55000,15,187000,181114.9,5885.1,EMI,Anitha,Cancelled,2,12,No,4.5
ORD10990,15/07/2025,Female,8317733269,Mumbai,Maharashtra,Monitor,Electronics,Small Business,Direct Sales,8,18000,0,144000,94183.34,49816.66,Debit Card,Karthik,Pending,1,5,Yes,4.7
ORD10991,09/03/2026,Male,8058622934,Chennai,Tamil Nadu,Keyboard,Accessories,Corporate,Direct Sales,3,1800,8,4968,4553.52,414.48,Debit Card,Arun,Pending,,10,Yes,3.3
ORD10992,27/02/2026,Female,8280830337,Coimbatore,Tamil Nadu,Monitor,Electronics,Consumer,Distributor,7,18000,20,100800,95986.18,4813.82,Debit Card,Rahul,Pending,,11,Yes,2.7
ORD10993,23/09/2026,Other,9926487238,Chennai,Tamil Nadu,Headset,Accessories,Enterprise,Distributor,4,2200,0,8800,5719.36,3080.64,Net Banking,Rahul,Completed,3,8,No,3.1
ORD10994,19/04/2025,Female,6011733978,Hyderabad,Telangana,Tablet,Electronics,Consumer,Online,4,28000,5,106400,82330.88,24069.12,Cash,Arun,Completed,5,2,Yes,2.6
ORD10995,10/10/2025,Female,8217405356,Kochi,Kerala,Tablet,Electronics,Consumer,Online,4,28000,0,112000,81517.88,30482.12,Cash,Priya,Cancelled,4,2,Yes,3.8
ORD10996,05/06/2026,Male,7058722336,Delhi,Delhi,Monitor,Electronics,Consumer,Direct Sales,1,18000,8,16560,11524.76,5035.24,EMI,Divya,Cancelled,1,1,No,3.1
ORD10997,15/02/2026,Male,6074859597,Pune,Maharashtra,Webcam,Accessories,Enterprise,Retail Store,8,3500,5,26600,18700.6,7899.4,Debit Card,Suresh,Cancelled,4,7,No,3.8
ORD10998,08/12/2025,Other,7729067297,Chennai,Tamil Nadu,Smartphone,Electronics,Corporate,Direct Sales,4,32000,0,128000,96601.84,31398.16,Debit Card,Vijay,Returned,4,3,Yes,3.1
ORD10999,02/05/2026,Female,7730804550,Kochi,Kerala,Monitor,Electronics,Enterprise,Direct Sales,4,18000,20,57600,47028.48,10571.52,UPI,Rahul,Cancelled,,10,Yes,4.3
ORD11000,24/04/2026,Male,9217027861,Chennai,Tamil Nadu,Monitor,Electronics,Small business,Retail Store,8,18000,10,129600,106064.19,23535.81,Cash,Suresh,Completed,,10,No,3.7
ORD10779,19/07/2025,Male,9742365255,Kochi,Kerala,Headset,Accessories,Enterprise,Online,2,2200,3,4268,2922.27,1345.73,Credit Card,Anitha,Cancelled,,3,Yes,3.6
ORD10335,12/05/2026,Female,6362501515,Hyderabad,Telangana,Printer,Office Equipment,Corporate,Retail Store,5,12000,20,48000,47291.16,708.84,Net Banking,Vijay,Returned,2,11,No,4.2
ORD10272,27/10/2025,Other,7604788242,Trichy,Tamil Nadu,Smartphone,Electronics,Corporate,Direct Sales,5,32000,0,160000,128609.38,31390.62,Cash,Vijay,Returned,2,3,No,4.5
ORD10803,27/05/2026,Female,8859542876,Bengaluru,Maharashtra,Webcam,Accessories,Consumer,Distributor,4,3500,3,13580,10314.76,3265.24,UPI,Priya,Cancelled,,8,No,2.4
ORD10217,19/06/2025,Male,7421182517,Kochi,Kerala,Keyboard,Accessories,Small Business,Online,8,1800,20,11520,10641.61,878.39,Cash,Divya,Returned,4,4,Yes,3.4
ORD10409,02/03/2025,Female,9900803267,Coimbatore,Tamil Nadu,Tablet,Electronics,Small Business,Online,5,28000,0,140000,90001.39,49998.61,UPI,Rahul,Returned,3,7,No,2.4
ORD10813,12/06/2025,Male,6242726537,Hyderabad,Telangana,Tablet,Electronics,Consumer,Online,2,28000,20,44800,37505.5,7294.5,EMI,Divya,Returned,1,1,Yes,4.3
ORD10095,11/01/2026,Male,6487258103,Trichy,Tamil Nadu,Printer,Office Equipment,Consumer,Retail Store,2,12000,10,21600,15673.12,5926.88,Net Banking,Suresh,Returned,5,2,No,4.3
